Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
skillSorceryLightningWeaponsDesc,progression,Skill,,,"Learn to craft and wield [dc6e00]Lightning[-] Weapons while unlocking their full potential.",,,,,,,,,,,,,,
skillSorceryLightningArmorName,progression,Skill,,,"Lightning Armor",,,,,,,,,,,,,,
skillSorceryLightningArmorDesc,progression,Skill,,,"Learn to craft and wear [dc6e00]Lightning[-] Armor while unlocking their full potential.",,,,,,,,,,,,,,
skillSorceryLightningSummonsName,progression,Skill,,,"Lightning Summons",,,,,,,,,,,,,,
skillSorceryLightningSummonsDesc,progression,Skill,,,"Learn to summon, command and empower [006eaa]Lightning[-] companions.",,,,,,,,,,,,,,
skillSorceryLightningTrapsName,progression,Skill,,,"Lightning Traps",,,,,,,,,,,,,,
skillSorceryLightningTrapsDesc,progression,Skill,,,"Learn to craft and deploy [dc6e00]Lightning[-] Traps while unlocking their full potential.",,,,,,,,,,,,,,

perkSorceryAlchemyMasteryDesc,progression,Perk,,,"Master Alchemy to concoct Potions of astounding ability and effect. Learn how to discover and exploit the potential of every Plant, Creature and Item in the world around you.\n[c6b88f][U]POTION POTENCY[/U][-]: [36dc2a]{cvar($sorceryAlchemyMastery_potency_UI:0)}%[-]    [c6b88f][U]DURATION BONUS[/U][-]: [36dc2a]+{cvar($sorceryAlchemyMastery_duration_UI:0)}%[-]",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryName,progression,Perk,,,"Mastery: Alchemy",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank1Desc,progression,Perk,,,"[d1d1d1]TRAINING[-] Alchemist",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank1LongDesc,progression,Perk,,,"You are [d1d1d1]Training[-] to become an Alchemist:\n• Potions you consume now last [ae92d5]+10% Duration[-] longer",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank2Desc,progression,Perk,,,"[2f9970]INITIATE[-] Alchemist",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank2LongDesc,progression,Perk,,,"You are now an [2f9970]Initiate[-] Alchemist:\n• Learn to craft an [e3bb70][U]Enchanted Mortar[/U][-] to make concoctions on the go\n• Potions you consume gain [ae92d5]+20% Potency[-] strength\n• Potions you consume now last [ae92d5]+20% Duration[-] longer",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank3Desc,progression,Perk,,,"[I]Novice Training[/I]",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank3LongDesc,progression,Perk,,,"You're training to become a [36dc2a]Novice[-] Alchemist:\n• Potions you consume now last [ae92d5]+30% Duration[-] longer",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank4Desc,progression,Perk,,,"[36dc2a]NOVICE[-] Alchemist",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank4LongDesc,progression,Perk,,,"You are now a [36dc2a]Novice[-] Alchemist:\n• Learn to craft an [e3bb70][U]Alchemy Station[/U][-] to make advanced concoctions\n• Learn to concoct [36dc2a][U]Novice[/U][-] Potions using Mortar + Alchemy Station\n• Potions you consume gain [ae92d5]+40% Potency[-] strength\n• Potions you consume now last [ae92d5]+40% Duration[-] longer",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank5Desc,progression,Perk,,,"[I]Adept Training[/I]",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank5LongDesc,progression,Perk,,,"You're training to become an [407fff]Adept[-] Alchemist:\n• Potions you consume now last [ae92d5]+50% Duration[-] longer",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank6Desc,progression,Perk,,,"[407fff]ADEPT[-] Alchemist",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank6LongDesc,progression,Perk,,,"You are now an [407fff]Adept[-] Alchemist:\n• Learn to concoct [407fff][U]Adept[/U][-] Potions using Mortar + Alchemy Station\n• Potions you consume gain [ae92d5]+60% Potency[-] strength\n• Potions you consume now last [ae92d5]+60% Duration[-] longer",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank7Desc,progression,Perk,,,"[I]Expert Training[/I]",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank7LongDesc,progression,Perk,,,"You're training to become an [ba3fd0]Expert[-] Alchemist:\n• Potions you consume now last [ae92d5]+70% Duration[-] longer",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank8Desc,progression,Perk,,,"[ba3fd0]EXPERT[-] Alchemist",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank8LongDesc,progression,Perk,,,"You are now an [ba3fd0]Expert[-] Alchemist:\n• Learn to concoct [ba3fd0][U]Expert[/U][-] Potions using Mortar + Alchemy Station\n• Potions you consume gain [ae92d5]+80% Potency[-] strength\n• Potions you consume now last [ae92d5]+80% Duration[-] longer",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank9Desc,progression,Perk,,,"[I]Master Training[/I]",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank9LongDesc,progression,Perk,,,"You're training to become a [e60000]Master[-] Alchemist:\n• Potions you consume now last [ae92d5]+90% Duration[-] longer",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank10Desc,progression,Perk,,,"[e60000]MASTER[-] Alchemist",,,,,,,,,,,,,,
perkSorceryAlchemyMasteryRank10LongDesc,progression,Perk,,,"You are now a [e60000]Master[-] Alchemist:\n• Learn to concoct [e60000][U]Master[/U][-] Potions using Mortar + Alchemy Station\n• Potions you consume gain [ae92d5]+100% Potency[-] strength\n• Potions you consume now last [ae92d5]+100% Duration[-] longer\n• You boost Alchemy Potency of nearby [ae92d5]Allies[-]",,,,,,,,,,,,,,

perkSorceryEssenceMasteryDesc,progression,Perk,,,"Master Essence to demystify and awaken the elemental essence within the very earth around you. Long since dormant, essence is required to craft spells and to perform major sorceries.\n[c6b88f][U]ESSENCE HARVEST[/U][-]: [36dc2a]+{cvar($sorceryEssenceMastery_all_UI:0)}%[-]    [c6b88f][U]BIOME BONUS[/U][-]: [36dc2a]+{cvar($sorceryEssenceMastery_biome_UI:0)}%[-]    [c6b88f][U]HIDDEN HARVEST[/U][-]: [36dc2a]{cvar($sorceryEssenceMastery_biome_UI:0)}%[-]",,,,,,,,,,,,,,
perkSorceryEssenceMasteryName,progression,Perk,,,"Mastery: Essence",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank1Desc,progression,Perk,,,"[d1d1d1]TRAINING[-] Empath",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank1LongDesc,progression,Perk,,,"You are [d1d1d1]Training[-] to become an Empath:\n• You find and harvest [ae92d5]125% Essence[-] from all sources",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank2Desc,progression,Perk,,,"[2f9970]INITIATE[-] Empath",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank2LongDesc,progression,Perk,,,"You are now an [2f9970]Initiate[-] Empath:\n• Gain [ae92d5]+50% Bonus[-] Essence in respective Element's Biome\n• You find and harvest [ae92d5]150% Essence[-] from all sources",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank3Desc,progression,Perk,,,"[I]Novice Training[/I]",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank3LongDesc,progression,Perk,,,"You're training to become a [36dc2a]Novice[-] Empath:\n• You find and harvest [ae92d5]175% Essence[-] from all sources",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank4Desc,progression,Perk,,,"[36dc2a]NOVICE[-] Empath",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank4LongDesc,progression,Perk,,,"You are now a [36dc2a]Novice[-] Empath:\n• You now sense and discover [ae92d5]Hidden Essence[-] of all types\n• Gain [ae92d5]+100% Bonus[-] Essence in respective Element's Biome\n• You find and harvest [ae92d5]200% Essence[-] from all sources",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank5Desc,progression,Perk,,,"[I]Adept Training[/I]",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank5LongDesc,progression,Perk,,,"You're training to become an [407fff]Adept[-] Empath:\n• You find and harvest [ae92d5]225% Essence[-] from all sources",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank6Desc,progression,Perk,,,"[407fff]ADEPT[-] Empath",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank6LongDesc,progression,Perk,,,"You are now an [407fff]Adept[-] Empath:\n• Discover [ae92d5]+50% Hidden[-] Essence of all types\n• Gain [ae92d5]+150% Bonus[-] Essence in respective Element's Biome\n• You find and harvest [ae92d5]250% Essence[-] from all sources",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank7Desc,progression,Perk,,,"[I]Expert Training[/I]",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank7LongDesc,progression,Perk,,,"You're training to become an [ba3fd0]Expert[-] Empath:\n• You find and harvest [ae92d5]275% Essence[-] from all sources",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank8Desc,progression,Perk,,,"[ba3fd0]EXPERT[-] Empath",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank8LongDesc,progression,Perk,,,"You are now an [ba3fd0]Expert[-] Empath:\n• Discover [ae92d5]+100% Hidden[-] Essence of all types\n• Gain [ae92d5]+200% Bonus[-] Essence in respective Element's Biome\n• You find and harvest [ae92d5]300% Essence[-] from all sources",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank9Desc,progression,Perk,,,"[I]Master Training[/I]",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank9LongDesc,progression,Perk,,,"You're training to become a [e60000]Master[-] Empath:\n• You find and harvest [ae92d5]325% Essence[-] from all sources",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank10Desc,progression,Perk,,,"[e60000]MASTER[-] Empath",,,,,,,,,,,,,,
perkSorceryEssenceMasteryRank10LongDesc,progression,Perk,,,"You are now a [e60000]Master[-] Empath:\n• Discover [ae92d5]+150% Hidden[-] Essence of all types\n• Gain [ae92d5]+250% Bonus[-] Essence in respective Element's Biome\n• You find and harvest [ae92d5]350% Essence[-] from all sources\n• You boost Essence Find of nearby [ae92d5]Allies[-]",,,,,,,,,,,,,,

perkSorceryMageArmorMasteryDesc,progression,Perk,,,"Master Tailoring to magically protect and enhance yourself while unlocking the full potential of all Sorcerer Armors.\n\n[c6b88f][U]DAMAGE REDUCTION[/U][-]: [36dc2a]{cvar($sorceryMageArmorMastery_reduction:0.0)}%[-]    [c6b88f][U]SPIRIT ABSORB[/U][-]: [36dc2a]{cvar($sorceryMageArmorMastery_spirit:0.0)}%[-]    [c6b88f][U]EQUIPPED[/U][-]: [36dc2a]{cvar(.TotalArmorSetPieces:0)}[-]/[d1d1d1]10[-]",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryName,progression,Perk,,,"Mastery: Tailoring",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank1Desc,progression,Perk,,,"[d1d1d1]TRAINING[-] Tailor",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank1LongDesc,progression,Perk,,,"You are [d1d1d1]Training[-] to become a Tailor:\n• Gain [ae92d5]+.2% Damage Reduction[-] per Sorcerer Armor piece",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank2Desc,progression,Perk,,,"[2f9970]INITIATE[-] Tailor",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank2LongDesc,progression,Perk,,,"You are now an [2f9970]Initiate[-] Tailor:\n• Learn to craft an [e3bb70][U]Arcane Wheel[/U][-] at a Sorcerer Desk\n• Craft Sorcerer Armors [ae92d5]+10% Faster[-] at an Arcane Wheel\n• Absorb [ae92d5]+.2 Spirit[-] per Sorcerer Armor piece when attacked\n• Gain [ae92d5]+.5% Damage Reduction[-] per Sorcerer Armor piece",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank3Desc,progression,Perk,,,"[I]Novice Training[/I]",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank3LongDesc,progression,Perk,,,"You're training to become a [36dc2a]Novice[-] Tailor:\n• Gain [ae92d5]+.6% Damage Reduction[-] per Sorcerer Armor piece",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank4Desc,progression,Perk,,,"[36dc2a]NOVICE[-] Tailor",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank4LongDesc,progression,Perk,,,"You are now a [36dc2a]Novice[-] Tailor:\n• Craft Sorcerer Armors [ae92d5]+20% Faster[-] at an Arcane Wheel\n• Absorb [ae92d5]+.4 Spirit[-] per Sorcerer Armor piece when attacked\n• Gain [ae92d5]+.9% Damage Reduction[-] per Sorcerer Armor piece",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank5Desc,progression,Perk,,,"[I]Adept Training[/I]",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank5LongDesc,progression,Perk,,,"You're training to become an [407fff]Adept[-] Tailor:\n• Gain [ae92d5]+1.0% Damage Reduction[-] per Sorcerer Armor piece",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank6Desc,progression,Perk,,,"[407fff]ADEPT[-] Tailor",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank6LongDesc,progression,Perk,,,"You are now an [407fff]Adept[-] Tailor:\n• Learn to craft [e3bb70][U]All Threads[/U][-] at an Arcane Wheel\n• Craft Sorcerer Armors [ae92d5]+30% Faster[-] at an Arcane Wheel\n• Absorb [ae92d5]+.6 Spirit[-] per Sorcerer Armor piece when attacked\n• Gain [ae92d5]+1.3% Damage Reduction[-] per Sorcerer Armor piece",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank7Desc,progression,Perk,,,"[I]Expert Training[/I]",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank7LongDesc,progression,Perk,,,"You're training to become an [ba3fd0]Expert[-] Tailor:\n• Gain [ae92d5]+1.4% Damage Reduction[-] per Sorcerer Armor piece",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank8Desc,progression,Perk,,,"[ba3fd0]EXPERT[-] Tailor",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank8LongDesc,progression,Perk,,,"You are now an [ba3fd0]Expert[-] Tailor:\n• Craft Sorcerer Armors [ae92d5]+40% Faster[-] at an Arcane Wheel\n• Absorb [ae92d5]+.8 Spirit[-] per Sorcerer Armor piece when attacked\n• Gain [ae92d5]+1.7% Damage Reduction[-] per Sorcerer Armor piece",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank9Desc,progression,Perk,,,"[I]Master Training[/I]",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank9LongDesc,progression,Perk,,,"You're training to become a [e60000]Master[-] Tailor:\n• Gain [ae92d5]+2.0% Damage Reduction[-] per Sorcerer Armor piece",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank10Desc,progression,Perk,,,"[e60000]MASTER[-] Tailor",,,,,,,,,,,,,,
perkSorceryMageArmorMasteryRank10LongDesc,progression,Perk,,,"You are now a [e60000]Master[-] Tailor:\n• Craft Sorcerer Armors [ae92d5]+50% Faster[-] at an Arcane Wheel\n• Absorb [ae92d5]+1.0 Spirit[-] per Sorcerer Armor piece when attacked\n• Gain [ae92d5]+2.3% Damage Reduction[-] per Sorcerer Armor piece",,,,,,,,,,,,,,

perkSorceryMageCraftMasteryDesc,progression,Perk,,,"Master Spell Blocks to enable the construction of magical fortresses made from Elemental Blocks. Learn the secret to moving Elemental Blocks and reducing construction costs.\n[c6b88f][U]SPELL BLOCK EXTRACT COST[/U][-]: [36dc2a]{cvar($sorceryMageCraftMastery_extract_UI:0.0)}%[-]    [c6b88f][U]ROCK CLAY COST[/U][-]: [36dc2a]{cvar($sorceryMageCraftMastery_mundane_UI:0.0)}%[-]",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryName,progression,Perk,,,"Mastery: Spell Blocks",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank1Desc,progression,Perk,,,"[d1d1d1]TRAINING[-] Architect",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank1LongDesc,progression,Perk,,,"You are [d1d1d1]Training[-] to become an Architect:\n• Learn to craft [e3bb70][U]Spell Block Frames[/U][-] at a Sorcerer Desk\n• Spell Blocks require [ae92d5]-5% Extract[-] less to craft",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank2Desc,progression,Perk,,,"[2f9970]INITIATE[-] Architect",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank2LongDesc,progression,Perk,,,"You are now an [2f9970]Initiate[-] Architect:\n• Craft Spell Blocks [ae92d5]+10% Faster[-] at a Sorcerer Desk\n• Spell Blocks require [ae92d5]-10% Rock, Clay[-] less to craft\n• Spell Blocks require [ae92d5]-10% Extract[-] less to craft",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank3Desc,progression,Perk,,,"[I]Novice Training[/I]",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank3LongDesc,progression,Perk,,,"You're training to become a [36dc2a]Novice[-] Architect:\n• Spell Blocks require [ae92d5]-15% Extract[-] less to craft",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank4Desc,progression,Perk,,,"[36dc2a]NOVICE[-] Architect",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank4LongDesc,progression,Perk,,,"You are now a [36dc2a]Novice[-] Architect:\n• You can now [e3bb70][U]Pickup[/U][-] Spell Blocks while [I]Crouching[/I]\n• Craft Spell Blocks [ae92d5]+20% Faster[-] at a Sorcerer Desk\n• Spell Blocks require [ae92d5]-20% Rock, Clay[-] less to craft\n• Spell Blocks require [ae92d5]-20% Extract[-] less to craft",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank5Desc,progression,Perk,,,"[I]Adept Training[/I]",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank5LongDesc,progression,Perk,,,"You're training to become an [407fff]Adept[-] Architect:\n• Spell Blocks require [ae92d5]-25% Extract[-] less to craft",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank6Desc,progression,Perk,,,"[407fff]ADEPT[-] Architect",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank6LongDesc,progression,Perk,,,"You are now an [407fff]Adept[-] Architect:\n• Learn to craft [e3bb70][U]Spell Blocks[/U][-] at a Sorcerer Desk\n• Craft Spell Blocks [ae92d5]+30% Faster[-] at a Sorcerer Desk\n• Spell Blocks require [ae92d5]-30% Rock, Clay[-] less to craft\n• Spell Blocks require [ae92d5]-30% Extract[-] less to craft",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank7Desc,progression,Perk,,,"[I]Expert Training[/I]",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank7LongDesc,progression,Perk,,,"You're training to become an [ba3fd0]Expert[-] Architect:\n• Spell Blocks require [ae92d5]-35% Extract[-] less to craft",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank8Desc,progression,Perk,,,"[ba3fd0]EXPERT[-] Architect",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank8LongDesc,progression,Perk,,,"You are now an [ba3fd0]Expert[-] Architect:\n• Craft Spell Blocks [ae92d5]+40% Faster[-] at a Sorcerer Desk\n• Spell Blocks require [ae92d5]-40% Rock, Clay[-] less to craft\n• Spell Blocks require [ae92d5]-40% Extract[-] less to craft",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank9Desc,progression,Perk,,,"[I]Master Training[/I]",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank9LongDesc,progression,Perk,,,"You're training to become a [e60000]Master[-] Architect:\n• Spell Blocks require [ae92d5]-45% Extract[-] less to craft",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank10Desc,progression,Perk,,,"[e60000]MASTER[-] Architect",,,,,,,,,,,,,,
perkSorceryMageCraftMasteryRank10LongDesc,progression,Perk,,,"You are now a [e60000]Master[-] Architect:\n• Craft Spell Blocks [ae92d5]+50% Faster[-] at a Sorcerer Desk\n• Spell Blocks require [ae92d5]-50% Rock, Clay[-] less to craft\n• Spell Blocks require [ae92d5]-50% Extract[-] less to craft",,,,,,,,,,,,,,

perkSorceryMageTrapMasteryDesc,progression,Perk,,,"Master Spell Traps to enable the mass construction of magical defenses. Learn the secret to moving Elemental Traps, reduce their crafting costs and hinder enemy mobility.\n[c6b88f][U]EXTRACT COST[/U][-]: [36dc2a]{cvar($sorceryMageTrapMastery_extract_UI:0.0)}%[-]    [c6b88f][U]ROCK CLAY COST[/U][-]: [36dc2a]{cvar($sorceryMageTrapMastery_mundane_UI:0.0)}%[-]    [c6b88f][U]MOBILITY[/U][-]: [36dc2a]-{cvar($sorceryMageTrapMastery_mobility_UI:0.0)}%[-]",,,,,,,,,,,,,,
perkSorceryMageTrapMasteryName,progression,Perk,,,"Mastery: Spell Traps",,,,,,,,,,,,,,
perkSorceryMageTrapMasteryRank1Desc,progression,Perk,,,"[d1d1d1]TRAINING[-] Trapper",,,,,,,,,,,,,,
perkSorceryMageTrapMasteryRank1LongDesc,progression,Perk,,,"You are [d1d1d1]Training[-] to become a Trapper:\n• Trapped foes are slowed by [ae92d5]-15% Mobility[-]\n• Spell Traps require [ae92d5]-5% Extract[-] less to craft",,,,,,,,,,,,,,
perkSorceryMageTrapMasteryRank2Desc,progression,Perk,,,"[2f9970]INITIATE[-] Trapper",,,,,,,,,,,,,,
perkSorceryMageTrapMasteryRank2LongDesc,progression,Perk,,,"You are now an [2f9970]Initiate[-] Trapper:\n• Craft Spell Traps [ae92d5]+10% Faster[-] at a Sorcerer Desk\n• Trapped foes are slowed by [ae92d5]-20% Mobility[-]\n• Spell Traps require [ae92d5]-10% Rock, Clay[-] less to craft\n• Spell Traps require [ae92d5]-10% Extract[-] less to craft",,,,,,,,,,,,,,
perkSorceryMageTrapMasteryRank3Desc,progression,Perk,,,"[I]Novice Training[/I]",,,,,,,,,,,,,,
perkSorceryMageTrapMasteryRank3LongDesc,progression,Perk,,,"You're training to become a [36dc2a]Novice[-] Trapper:\n• Trapped foes are slowed by [ae92d5]-25% Mobility[-]\n• Spell Traps require [ae92d5]-15% Extract[-] less to craft",,,,,,,,,,,,,,
perkSorceryMageTrapMasteryRank4Desc,progression,Perk,,,"[36dc2a]NOVICE[-] Trapper",,,,,,,,,,,,,,
perkSorceryMageTrapMasteryRank4LongDesc,progression,Perk,,,"You are now a [36dc2a]Novice[-] Trapper:\n• You can now [e3bb70][U]Pickup[/U][-] Spell Traps while Crouching\n• Craft Spell Traps [ae92d5]+20% Faster[-] at a Sorcerer Desk\n• Trapped foes are slowed by [ae92d5]-30% Mobility[-]\n• Spell Traps require [ae92d5]-20% Rock, Clay[-] less to craft\n• Spell Traps require [ae92d5]-20% Extract[-] less to craft",,,,,,,,,,,,,,
perkSorceryMageTrapMasteryRank5Desc,progression,Perk,,,"[I]Adept Training[/I]",,,,,,,,,,,,,,
perkSorceryMageTrapMasteryRank5LongDesc,progression,Perk,,,"You're training to become an [407fff]Adept[-] Trapper:\n• Trapped foes are slowed by [ae92d5]-35% Mobility[-]\n• Spell Traps require [ae92d5]-25% Extract[-] less to craft",,,,,,,,,,,,,,
perkSorceryMageTrapMasteryRank6Desc,progression,Perk,,,"[407fff]ADEPT[-] Trapper",,,,,,,,,,,,,,
perkSorceryMageTrapMasteryRank6LongDesc,progression,Perk,,,"You are now an [407fff]Adept[-] Trapper:\n• Craft Spell Traps [ae92d5]+30% Faster[-] at a Sorcerer Desk\n• Trapped foes are slowed by [ae92d5]-40% Mobility[-]\n• Spell Traps require [ae92d5]-30% Rock, Clay[-] less to craft\n• Spell Traps require [ae92d5]-30% Extract[-] less to craft",,,,,,,,,,,,,,
perkSorceryMageTrapMasteryRank7Desc,progression,Perk,,,"[I]Expert Training[/I]",,,,,,,,,,,,,,
